sampling_date,siteID,blockID,plotID,treatment,functional_group,family,abundance_per_g,count,dry_soil,abundance,comment
2022-08-26,Vikesland,Vik2,Vik2GB,GB,phytophagous,tylenchidae,0.49051459440176326,28,57.0829090909091,562,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,achromadoridae,0.015202900245585307,1,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,fungivorous,aphelenchoididae,0.030405800491170615,2,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,bunonematidae,0.04560870073675592,3,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,cephalobidae,0.16723190270143837,11,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,omnivorous,diplogasteridae,0.15202900245585307,10,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,phytophagous,dolichodoridae,0.6993334112969242,46,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,omnivorous,dorylaimoidea,0.3496667056484621,23,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,phytophagous,hoplolaimidae,0.2736522044205355,18,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,metateratocephalidae,0.015202900245585307,1,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,predaceous,mononchidae,0.07601450122792654,5,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,neodiplogasteridae,0.07601450122792654,5,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,panagrolaimidae,0.06081160098234123,4,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,plectidae,0.04560870073675592,3,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,prismatolaimidae,0.06081160098234123,4,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,rhabditidae,0.015202900245585307,1,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,bacteriophagous,teratocephalidae,0.015202900245585307,1,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik2,Vik2GF,GF,phytophagous,tylenchidae,0.1824348029470237,12,65.7769230769231,230,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,fungivorous,aphelenchoididae,0.25079771053971184,10,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,bunonematidae,0.050159542107942365,2,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,cephalobidae,0.37619656580956773,15,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,fungivorous,diphterophoridae,0.10031908421588473,4,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,phytophagous,dolichodoridae,0.4012763368635389,16,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,omnivorous,dorylaimoidea,0.12539885526985592,5,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,phytophagous,hoplolaimidae,0.22571793948574065,9,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,metateratocephalidae,0.025079771053971182,1,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,monhysteridae,0.050159542107942365,2,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,predaceous,mononchidae,0.07523931316191355,3,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,neodiplogasteridae,0.25079771053971184,10,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,panagrolaimidae,0.025079771053971182,1,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,phytophagous,paratylenchidae,0.1504786263238271,6,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,plectidae,0.10031908421588473,4,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,phytophagous,pratylenchidae,0.10031908421588473,4,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,prismatolaimidae,0.050159542107942365,2,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,rhabditidae,0.12539885526985592,5,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,bacteriophagous,teratocephalidae,0.20063816843176946,8,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3C,C,phytophagous,tylenchidae,1.078430155320761,43,39.8727722772277,1319,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,achromadoridae,0.018113409393443906,1,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,fungivorous,aphelenchoididae,0.38038159726232207,21,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,cephalobidae,0.398495006655766,22,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,omnivorous,diplogasteridae,0.018113409393443906,1,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,phytophagous,dolichodoridae,0.8513302414918636,47,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,omnivorous,dorylaimoidea,0.16302068454099516,9,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,phytophagous,hoplolaimidae,0.09056704696721954,5,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,neodiplogasteridae,0.018113409393443906,1,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,plectidae,0.09056704696721954,5,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,prismatolaimidae,0.018113409393443906,1,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,rhabditidae,0.2535877315082147,14,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,bacteriophagous,teratocephalidae,0.09056704696721954,5,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FB,FB,phytophagous,tylenchidae,0.32604136908199033,18,55.2077181208054,990,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,fungivorous,aphelenchoididae,0.12419999999999999,8,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,bunonematidae,0.046575,3,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,cephalobidae,0.3726,24,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,omnivorous,diplogasteridae,0.031049999999999998,2,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,phytophagous,dolichodoridae,0.621,40,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,omnivorous,dorylaimoidea,0.201825,13,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,monhysteridae,0.031049999999999998,2,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,predaceous,mononchidae,0.015524999999999999,1,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,neodiplogasteridae,0.3726,24,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,phytophagous,paratylenchidae,0.108675,7,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,plectidae,0.201825,13,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,phytophagous,pratylenchidae,0.031049999999999998,2,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,prismatolaimidae,0.015524999999999999,1,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,rhabditidae,0.09315,6,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,bacteriophagous,teratocephalidae,0.015524999999999999,1,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3FGB,FGB,phytophagous,tylenchidae,0.046575,3,64.4122383252818,483,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,fungivorous,aphelenchoididae,0.09958861525288056,5,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,bunonematidae,0.07967089220230444,4,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,cephalobidae,0.6772025837195877,34,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,omnivorous,diplogasteridae,0.11950633830345667,6,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,phytophagous,dolichodoridae,0.2788481227080655,14,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,omnivorous,dorylaimoidea,0.45810763016325057,23,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,metateratocephalidae,0.07967089220230444,4,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,monhysteridae,0.01991772305057611,1,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,predaceous,mononchidae,0.07967089220230444,4,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,phytophagous,paratylenchidae,0.01991772305057611,1,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,plectidae,0.2788481227080655,14,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,phytophagous,pratylenchidae,0.09958861525288056,5,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,prismatolaimidae,0.01991772305057611,1,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,rhabditidae,0.05975316915172833,3,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,bacteriophagous,teratocephalidae,0.1991772305057611,10,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GB,GB,phytophagous,tylenchidae,0.4182721840620983,21,50.2065420560748,652,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,fungivorous,aphelenchoididae,0.13259541104577424,6,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,bunonematidae,0.06629770552288712,3,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,cephalobidae,0.37568699796302696,17,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,omnivorous,diplogasteridae,0.17679388139436564,8,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,phytophagous,dolichodoridae,0.6408778200545755,29,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,omnivorous,dorylaimoidea,0.4419847034859141,20,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,phytophagous,hoplolaimidae,0.06629770552288712,3,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,metateratocephalidae,0.022099235174295705,1,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,predaceous,mononchidae,0.022099235174295705,1,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,neodiplogasteridae,0.08839694069718282,4,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,phytophagous,paratylenchidae,0.06629770552288712,3,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,plectidae,0.24309158691725274,11,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,prismatolaimidae,0.022099235174295705,1,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,rhabditidae,0.28729005726584417,13,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,bacteriophagous,teratocephalidae,0.2651908220915485,12,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik3,Vik3GF,GF,phytophagous,tylenchidae,0.3977862331373227,18,45.2504347826087,642,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,fungivorous,aphelenchoididae,0.1254097310345681,6,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,cephalobidae,0.4389340586209883,21,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,fungivorous,diphterophoridae,0.02090162183909468,1,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,phytophagous,dolichodoridae,0.18811459655185214,9,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,omnivorous,dorylaimoidea,0.2090162183909468,10,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,phytophagous,hoplolaimidae,0.04180324367818936,2,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,monhysteridae,0.02090162183909468,1,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,predaceous,mononchidae,0.02090162183909468,1,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,neodiplogasteridae,0.1045081091954734,5,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,plectidae,0.48073730229917766,23,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,phytophagous,pratylenchidae,0.02090162183909468,1,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,prismatolaimidae,0.04180324367818936,2,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,rhabditidae,0.2299178402300415,11,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,bacteriophagous,teratocephalidae,0.4389340586209883,21,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,phytophagous,tylenchidae,0.6897535206901245,33,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4C,C,phytophagous,unknown_plant_feeder,0.06270486551728405,3,47.8431773236652,1091,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,achromadoridae,0.026126805097152567,1,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,fungivorous,aphelenchoididae,0.20901444077722053,8,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,bunonematidae,0.026126805097152567,1,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,cephalobidae,0.13063402548576283,5,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,phytophagous,dolichodoridae,1.7766227466063744,68,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,omnivorous,dorylaimoidea,0.20901444077722053,8,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,phytophagous,hoplolaimidae,0.4441556866515936,17,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,predaceous,mononchidae,0.0783804152914577,3,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,neodiplogasteridae,0.026126805097152567,1,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,phytophagous,paratylenchidae,0.10450722038861027,4,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,plectidae,0.1567608305829154,6,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,phytophagous,pratylenchidae,0.10450722038861027,4,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,prismatolaimidae,0.026126805097152567,1,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,bacteriophagous,teratocephalidae,0.05225361019430513,2,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FB,FB,phytophagous,tylenchidae,0.5486629070402038,21,38.2748673740053,1424,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,fungivorous,aphelenchoididae,0.1446343225761519,9,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,bunonematidae,0.0160704802862391,1,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,cephalobidae,0.1446343225761519,9,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,omnivorous,diplogasteridae,0.0321409605724782,2,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,phytophagous,dolichodoridae,0.1767752831486301,11,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,omnivorous,dorylaimoidea,0.4178324874422166,26,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,phytophagous,hoplolaimidae,0.04821144085871731,3,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,metateratocephalidae,0.04821144085871731,3,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,monhysteridae,0.0160704802862391,1,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,predaceous,mononchidae,0.09642288171743461,6,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,plectidae,0.160704802862391,10,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,phytophagous,pratylenchidae,0.0321409605724782,2,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,prismatolaimidae,0.19284576343486923,12,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,rhabditidae,0.0160704802862391,1,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,bacteriophagous,teratocephalidae,0.3053391254385429,19,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4FGB,FGB,phytophagous,tylenchidae,0.5624668100183685,35,62.2258938244854,715,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,achromadoridae,0.060073242689572856,2,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,fungivorous,aphelenchoididae,0.15018310672393215,5,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,bunonematidae,0.210256349413505,7,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,cephalobidae,0.3304028347926507,11,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,omnivorous,diplogasteridae,0.060073242689572856,2,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,phytophagous,dolichodoridae,1.051281747067525,35,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,omnivorous,dorylaimoidea,0.3003662134478643,10,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,phytophagous,hoplolaimidae,0.060073242689572856,2,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,metateratocephalidae,0.09010986403435928,3,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,monhysteridae,0.24029297075829142,8,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,predaceous,mononchidae,0.09010986403435928,3,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,phytophagous,paratylenchidae,0.210256349413505,7,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,plectidae,0.24029297075829142,8,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,phytophagous,pratylenchidae,0.060073242689572856,2,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,prismatolaimidae,0.24029297075829142,8,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,rhabditidae,0.210256349413505,7,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,bacteriophagous,teratocephalidae,0.3304028347926507,11,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GB,GB,phytophagous,tylenchidae,0.5706958055509421,19,33.2926925608953,792,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,fungivorous,aphelenchoididae,0.0840596181870354,3,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,bunonematidae,0.0560397454580236,2,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,cephalobidae,0.3082186000191298,11,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,omnivorous,diplogasteridae,0.0560397454580236,2,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,phytophagous,dolichodoridae,1.0367352909734366,37,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,omnivorous,dorylaimoidea,0.2241589818320944,8,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,phytophagous,hoplolaimidae,0.1961391091030826,7,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,metateratocephalidae,0.0280198727290118,1,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,predaceous,mononchidae,0.1120794909160472,4,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,neodiplogasteridae,0.1961391091030826,7,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,phytophagous,paratylenchidae,0.0280198727290118,1,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,plectidae,0.0840596181870354,3,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,phytophagous,pratylenchidae,0.0280198727290118,1,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,prismatolaimidae,0.2241589818320944,8,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,rhabditidae,0.1120794909160472,4,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,bacteriophagous,teratocephalidae,0.3362384727481416,12,35.6889558232932,1030,NA
2022-08-26,Vikesland,Vik4,Vik4GF,GF,phytophagous,tylenchidae,1.0927750364314601,39,35.6889558232932,1030,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,achromadoridae,0.014431754589234916,1,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,cephalobidae,0.1876128096600539,13,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,phytophagous,dolichodoridae,0.23090807342775865,16,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,omnivorous,dorylaimoidea,0.14431754589234916,10,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,phytophagous,hoplolaimidae,0.15874930048158406,11,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,metateratocephalidae,0.014431754589234916,1,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,monhysteridae,0.014431754589234916,1,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,odontolaimidae,0.014431754589234916,1,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,plectidae,0.346362110141638,24,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,phytophagous,pratylenchidae,0.02886350917846983,2,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,prismatolaimidae,0.3607938647308729,25,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,rhabditidae,0.10102228212464441,7,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,bacteriophagous,teratocephalidae,0.15874930048158406,11,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,phytophagous,tylenchidae,0.3752256193201078,26,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1C,C,phytophagous,unknown_plant_feeder,0.014431754589234916,1,69.2916439104314,1081,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,fungivorous,aphelenchoididae,0.20486645671102127,12,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,bacteriophagous,cephalobidae,0.17072204725918438,10,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,dolichodoridae,0.2219386614369397,13,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,omnivorous,dorylaimoidea,0.034144409451836874,2,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,hemicycliophoridae,0.08536102362959219,5,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,hoplolaimidae,0.017072204725918437,1,58.5747427502339,315,"bad quality sample, nematodes not well fixed"
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,hoplolaimidae,0.6658159843108191,39,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,predaceous,mononchidae,0.017072204725918437,1,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,paratylenchidae,0.017072204725918437,1,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,bacteriophagous,plectidae,0.05121661417775532,3,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,phytophagous,pratylenchidae,0.273155275614695,16,58.5747427502339,315,NA
2022-08-28,Ovstedalen,Ovs1,Ovs1FB,FB,bacteriophagous,prismatolaimidae,0.05121661417775532,3,58.5747427502339,315,NA
