"","siteID","blockID","treatment","plotID","burial_date","retrieval_date","litter_type","native_or_added","rel_weight_loss","mean_precip","mean_temp"
"249","Fauske","Fau2","GB","Fau2GB","2021-08-04","2022-08-25","forbs","native",NA,"700","10.5"
"250","Fauske","Fau2","GB","Fau2GB","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"251","Fauske","Fau2","GB","Fau2GB","2021-08-04","2022-08-25","graminoids","native",NA,"700","10.5"
"252","Fauske","Fau2","GB","Fau2GB","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"253","Fauske","Fau2","GF","Fau2GF","2021-08-04","2022-08-25","forbs","native",0.34582,"700","10.5"
"254","Fauske","Fau2","GF","Fau2GF","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"255","Fauske","Fau2","GF","Fau2GF","2021-08-04","2022-08-25","graminoids","native",0.39872,"700","10.5"
"256","Fauske","Fau2","GF","Fau2GF","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"257","Fauske","Fau3","B","Fau3B","2021-08-04","2022-08-25","forbs","native",0.48096,"700","10.5"
"258","Fauske","Fau3","B","Fau3B","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"259","Fauske","Fau3","B","Fau3B","2021-08-04","2022-08-25","graminoids","native",0.38723,"700","10.5"
"260","Fauske","Fau3","B","Fau3B","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"261","Fauske","Fau3","C","Fau3C","2021-08-04","2022-08-25","forbs","native",0.65804,"700","10.5"
"262","Fauske","Fau3","C","Fau3C","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"263","Fauske","Fau3","C","Fau3C","2021-08-04","2022-08-25","graminoids","native",0.39905,"700","10.5"
"264","Fauske","Fau3","C","Fau3C","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"265","Fauske","Fau3","F","Fau3F","2021-08-04","2022-08-25","forbs","native",0.52324,"700","10.5"
"266","Fauske","Fau3","F","Fau3F","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"267","Fauske","Fau3","F","Fau3F","2021-08-04","2022-08-25","graminoids","native",0.39107,"700","10.5"
"268","Fauske","Fau3","F","Fau3F","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"269","Fauske","Fau3","FB","Fau3FB","2021-08-04","2022-08-25","forbs","native",0.42429,"700","10.5"
"270","Fauske","Fau3","FB","Fau3FB","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"271","Fauske","Fau3","FB","Fau3FB","2021-08-04","2022-08-25","graminoids","native",0.40102,"700","10.5"
"272","Fauske","Fau3","FB","Fau3FB","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"273","Fauske","Fau3","FGB","Fau3FGB","2021-08-04","2022-08-25","forbs","native",0.44025,"700","10.5"
"274","Fauske","Fau3","FGB","Fau3FGB","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"275","Fauske","Fau3","FGB","Fau3FGB","2021-08-04","2022-08-25","graminoids","native",0.37283,"700","10.5"
"276","Fauske","Fau3","FGB","Fau3FGB","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"277","Fauske","Fau3","G","Fau3G","2021-08-04","2022-08-25","forbs","native",NA,"700","10.5"
"278","Fauske","Fau3","G","Fau3G","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"279","Fauske","Fau3","G","Fau3G","2021-08-04","2022-08-25","graminoids","native",NA,"700","10.5"
"280","Fauske","Fau3","G","Fau3G","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"281","Fauske","Fau3","GB","Fau3GB","2021-08-04","2022-08-25","forbs","native",0.37084,"700","10.5"
"282","Fauske","Fau3","GB","Fau3GB","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"283","Fauske","Fau3","GB","Fau3GB","2021-08-04","2022-08-25","graminoids","native",0.41612,"700","10.5"
"284","Fauske","Fau3","GB","Fau3GB","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"285","Fauske","Fau3","GF","Fau3GF","2021-08-04","2022-08-25","forbs","native",0.13146,"700","10.5"
"286","Fauske","Fau3","GF","Fau3GF","2021-08-04","2022-08-25","forbs","added",NA,"700","10.5"
"287","Fauske","Fau3","GF","Fau3GF","2021-08-04","2022-08-25","graminoids","native",0.3198,"700","10.5"
"288","Fauske","Fau3","GF","Fau3GF","2021-08-04","2022-08-25","graminoids","added",NA,"700","10.5"
"289","Gudmedalen","Gud1","B","Gud1B","2021-08-10","2022-09-06","forbs","native",0.44127,"2100","6.5"
"290","Gudmedalen","Gud1","B","Gud1B","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"291","Gudmedalen","Gud1","B","Gud1B","2021-08-10","2022-09-06","graminoids","native",0.21757,"2100","6.5"
"292","Gudmedalen","Gud1","B","Gud1B","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"293","Gudmedalen","Gud1","C","Gud1C","2021-08-10","2022-09-06","forbs","native",0.4199,"2100","6.5"
"294","Gudmedalen","Gud1","C","Gud1C","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"295","Gudmedalen","Gud1","C","Gud1C","2021-08-10","2022-09-06","graminoids","native",0.30624,"2100","6.5"
"296","Gudmedalen","Gud1","C","Gud1C","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"297","Gudmedalen","Gud1","F","Gud1F","2021-08-10","2022-09-06","forbs","native",0.48662,"2100","6.5"
"298","Gudmedalen","Gud1","F","Gud1F","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"299","Gudmedalen","Gud1","F","Gud1F","2021-08-10","2022-09-06","graminoids","native",0.29224,"2100","6.5"
"300","Gudmedalen","Gud1","F","Gud1F","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"301","Gudmedalen","Gud1","FB","Gud1FB","2021-08-10","2022-09-06","forbs","native",0.41894,"2100","6.5"
"302","Gudmedalen","Gud1","FB","Gud1FB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"303","Gudmedalen","Gud1","FB","Gud1FB","2021-08-10","2022-09-06","graminoids","native",0.29555,"2100","6.5"
"304","Gudmedalen","Gud1","FB","Gud1FB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"305","Gudmedalen","Gud1","FGB","Gud1FGB","2021-08-10","2022-09-06","forbs","native",0.31936,"2100","6.5"
"306","Gudmedalen","Gud1","FGB","Gud1FGB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"307","Gudmedalen","Gud1","FGB","Gud1FGB","2021-08-10","2022-09-06","graminoids","native",0.08627,"2100","6.5"
"308","Gudmedalen","Gud1","FGB","Gud1FGB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"309","Gudmedalen","Gud1","G","Gud1G","2021-08-10","2022-09-06","forbs","native",0.40438,"2100","6.5"
"310","Gudmedalen","Gud1","G","Gud1G","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"311","Gudmedalen","Gud1","G","Gud1G","2021-08-10","2022-09-06","graminoids","native",0.24408,"2100","6.5"
"312","Gudmedalen","Gud1","G","Gud1G","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"313","Gudmedalen","Gud1","GB","Gud1GB","2021-08-10","2022-09-06","forbs","native",0.56891,"2100","6.5"
"314","Gudmedalen","Gud1","GB","Gud1GB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"315","Gudmedalen","Gud1","GB","Gud1GB","2021-08-10","2022-09-06","graminoids","native",0.18787,"2100","6.5"
"316","Gudmedalen","Gud1","GB","Gud1GB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"317","Gudmedalen","Gud1","GF","Gud1GF","2021-08-10","2022-09-06","forbs","native",0.35847,"2100","6.5"
"318","Gudmedalen","Gud1","GF","Gud1GF","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"319","Gudmedalen","Gud1","GF","Gud1GF","2021-08-10","2022-09-06","graminoids","native",0.30549,"2100","6.5"
"320","Gudmedalen","Gud1","GF","Gud1GF","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"321","Gudmedalen","Gud2","B","Gud2B","2021-08-10","2022-09-06","forbs","native",0.50681,"2100","6.5"
"322","Gudmedalen","Gud2","B","Gud2B","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"323","Gudmedalen","Gud2","B","Gud2B","2021-08-10","2022-09-06","graminoids","native",0.28215,"2100","6.5"
"324","Gudmedalen","Gud2","B","Gud2B","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"325","Gudmedalen","Gud2","C","Gud2C","2021-08-10","2022-09-06","forbs","native",0.44383,"2100","6.5"
"326","Gudmedalen","Gud2","C","Gud2C","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"327","Gudmedalen","Gud2","C","Gud2C","2021-08-10","2022-09-06","graminoids","native",0.30974,"2100","6.5"
"328","Gudmedalen","Gud2","C","Gud2C","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"329","Gudmedalen","Gud2","F","Gud2F","2021-08-10","2022-09-06","forbs","native",0.38932,"2100","6.5"
"330","Gudmedalen","Gud2","F","Gud2F","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"331","Gudmedalen","Gud2","F","Gud2F","2021-08-10","2022-09-06","graminoids","native",0.30845,"2100","6.5"
"332","Gudmedalen","Gud2","F","Gud2F","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"333","Gudmedalen","Gud2","FB","Gud2FB","2021-08-10","2022-09-06","forbs","native",0.97963,"2100","6.5"
"334","Gudmedalen","Gud2","FB","Gud2FB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"335","Gudmedalen","Gud2","FB","Gud2FB","2021-08-10","2022-09-06","graminoids","native",NA,"2100","6.5"
"336","Gudmedalen","Gud2","FB","Gud2FB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"337","Gudmedalen","Gud2","FGB","Gud2FGB","2021-08-10","2022-09-06","forbs","native",0.35541,"2100","6.5"
"338","Gudmedalen","Gud2","FGB","Gud2FGB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"339","Gudmedalen","Gud2","FGB","Gud2FGB","2021-08-10","2022-09-06","graminoids","native",0.15192,"2100","6.5"
"340","Gudmedalen","Gud2","FGB","Gud2FGB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"341","Gudmedalen","Gud2","G","Gud2G","2021-08-10","2022-09-06","forbs","native",0.58672,"2100","6.5"
"342","Gudmedalen","Gud2","G","Gud2G","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"343","Gudmedalen","Gud2","G","Gud2G","2021-08-10","2022-09-06","graminoids","native",0.25874,"2100","6.5"
"344","Gudmedalen","Gud2","G","Gud2G","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"345","Gudmedalen","Gud2","GB","Gud2GB","2021-08-10","2022-09-06","forbs","native",0.46704,"2100","6.5"
"346","Gudmedalen","Gud2","GB","Gud2GB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"347","Gudmedalen","Gud2","GB","Gud2GB","2021-08-10","2022-09-06","graminoids","native",0.3348,"2100","6.5"
"348","Gudmedalen","Gud2","GB","Gud2GB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"349","Gudmedalen","Gud2","GF","Gud2GF","2021-08-10","2022-09-06","forbs","native",0.32649,"2100","6.5"
"350","Gudmedalen","Gud2","GF","Gud2GF","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"351","Gudmedalen","Gud2","GF","Gud2GF","2021-08-10","2022-09-06","graminoids","native",0.27164,"2100","6.5"
"352","Gudmedalen","Gud2","GF","Gud2GF","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"353","Gudmedalen","Gud3","B","Gud3B","2021-08-10","2022-09-06","forbs","native",0.34268,"2100","6.5"
"354","Gudmedalen","Gud3","B","Gud3B","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"355","Gudmedalen","Gud3","B","Gud3B","2021-08-10","2022-09-06","graminoids","native",0.30613,"2100","6.5"
"356","Gudmedalen","Gud3","B","Gud3B","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"357","Gudmedalen","Gud3","C","Gud3C","2021-08-10","2022-09-06","forbs","native",0.52446,"2100","6.5"
"358","Gudmedalen","Gud3","C","Gud3C","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"359","Gudmedalen","Gud3","C","Gud3C","2021-08-10","2022-09-06","graminoids","native",0.36219,"2100","6.5"
"360","Gudmedalen","Gud3","C","Gud3C","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"361","Gudmedalen","Gud3","F","Gud3F","2021-08-10","2022-09-06","forbs","native",0.35621,"2100","6.5"
"362","Gudmedalen","Gud3","F","Gud3F","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"363","Gudmedalen","Gud3","F","Gud3F","2021-08-10","2022-09-06","graminoids","native",0.34406,"2100","6.5"
"364","Gudmedalen","Gud3","F","Gud3F","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"365","Gudmedalen","Gud3","FB","Gud3FB","2021-08-10","2022-09-06","forbs","native",0.40322,"2100","6.5"
"366","Gudmedalen","Gud3","FB","Gud3FB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"367","Gudmedalen","Gud3","FB","Gud3FB","2021-08-10","2022-09-06","graminoids","native",0.34903,"2100","6.5"
"368","Gudmedalen","Gud3","FB","Gud3FB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"369","Gudmedalen","Gud3","FGB","Gud3FGB","2021-08-10","2022-09-06","forbs","native",0.31213,"2100","6.5"
"370","Gudmedalen","Gud3","FGB","Gud3FGB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"371","Gudmedalen","Gud3","FGB","Gud3FGB","2021-08-10","2022-09-06","graminoids","native",0.21731,"2100","6.5"
"372","Gudmedalen","Gud3","FGB","Gud3FGB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"373","Gudmedalen","Gud3","G","Gud3G","2021-08-10","2022-09-06","forbs","native",0.42932,"2100","6.5"
"374","Gudmedalen","Gud3","G","Gud3G","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"375","Gudmedalen","Gud3","G","Gud3G","2021-08-10","2022-09-06","graminoids","native",0.26256,"2100","6.5"
"376","Gudmedalen","Gud3","G","Gud3G","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"377","Gudmedalen","Gud3","GB","Gud3GB","2021-08-10","2022-09-06","forbs","native",0.5032,"2100","6.5"
"378","Gudmedalen","Gud3","GB","Gud3GB","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"379","Gudmedalen","Gud3","GB","Gud3GB","2021-08-10","2022-09-06","graminoids","native",0.32986,"2100","6.5"
"380","Gudmedalen","Gud3","GB","Gud3GB","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"381","Gudmedalen","Gud3","GF","Gud3GF","2021-08-10","2022-09-06","forbs","native",0.44128,"2100","6.5"
"382","Gudmedalen","Gud3","GF","Gud3GF","2021-08-10","2022-09-06","forbs","added",NA,"2100","6.5"
"383","Gudmedalen","Gud3","GF","Gud3GF","2021-08-10","2022-09-06","graminoids","native",0.35367,"2100","6.5"
"384","Gudmedalen","Gud3","GF","Gud3GF","2021-08-10","2022-09-06","graminoids","added",NA,"2100","6.5"
"385","Hogsete","Hog1","B","Hog1B","2021-08-11","2022-08-23","forbs","native",0.81057,"1400","8.5"
"386","Hogsete","Hog1","B","Hog1B","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"387","Hogsete","Hog1","B","Hog1B","2021-08-11","2022-08-23","graminoids","native",0.37642,"1400","8.5"
"388","Hogsete","Hog1","B","Hog1B","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"389","Hogsete","Hog1","C","Hog1C","2021-08-11","2022-08-23","forbs","native",0.30316,"1400","8.5"
"390","Hogsete","Hog1","C","Hog1C","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"391","Hogsete","Hog1","C","Hog1C","2021-08-11","2022-08-23","graminoids","native",0.17356,"1400","8.5"
"392","Hogsete","Hog1","C","Hog1C","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"393","Hogsete","Hog1","F","Hog1F","2021-08-11","2022-08-23","forbs","native",0.46721,"1400","8.5"
"394","Hogsete","Hog1","F","Hog1F","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"395","Hogsete","Hog1","F","Hog1F","2021-08-11","2022-08-23","graminoids","native",0.32248,"1400","8.5"
"396","Hogsete","Hog1","F","Hog1F","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"397","Hogsete","Hog1","FB","Hog1FB","2021-08-11","2022-08-23","forbs","native",0.32486,"1400","8.5"
"398","Hogsete","Hog1","FB","Hog1FB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"399","Hogsete","Hog1","FB","Hog1FB","2021-08-11","2022-08-23","graminoids","native",0.1623,"1400","8.5"
"400","Hogsete","Hog1","FB","Hog1FB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"401","Hogsete","Hog1","FGB","Hog1FGB","2021-08-11","2022-08-23","forbs","native",0.25416,"1400","8.5"
"402","Hogsete","Hog1","FGB","Hog1FGB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"403","Hogsete","Hog1","FGB","Hog1FGB","2021-08-11","2022-08-23","graminoids","native",0.33231,"1400","8.5"
"404","Hogsete","Hog1","FGB","Hog1FGB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"405","Hogsete","Hog1","G","Hog1G","2021-08-11","2022-08-23","forbs","native",0.47197,"1400","8.5"
"406","Hogsete","Hog1","G","Hog1G","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"407","Hogsete","Hog1","G","Hog1G","2021-08-11","2022-08-23","graminoids","native",0.39796,"1400","8.5"
"408","Hogsete","Hog1","G","Hog1G","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"409","Hogsete","Hog1","GB","Hog1GB","2021-08-11","2022-08-23","forbs","native",0.08264,"1400","8.5"
"410","Hogsete","Hog1","GB","Hog1GB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"411","Hogsete","Hog1","GB","Hog1GB","2021-08-11","2022-08-23","graminoids","native",0.30735,"1400","8.5"
"412","Hogsete","Hog1","GB","Hog1GB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"413","Hogsete","Hog1","GF","Hog1GF","2021-08-11","2022-08-23","forbs","native",0.32251,"1400","8.5"
"414","Hogsete","Hog1","GF","Hog1GF","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"415","Hogsete","Hog1","GF","Hog1GF","2021-08-11","2022-08-23","graminoids","native",0.19975,"1400","8.5"
"416","Hogsete","Hog1","GF","Hog1GF","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"417","Hogsete","Hog2","B","Hog2B","2021-08-11","2022-08-23","forbs","native",0.83764,"1400","8.5"
"418","Hogsete","Hog2","B","Hog2B","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"419","Hogsete","Hog2","B","Hog2B","2021-08-11","2022-08-23","graminoids","native",0.36421,"1400","8.5"
"420","Hogsete","Hog2","B","Hog2B","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"421","Hogsete","Hog2","C","Hog2C","2021-08-11","2022-08-23","forbs","native",0.40978,"1400","8.5"
"422","Hogsete","Hog2","C","Hog2C","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"423","Hogsete","Hog2","C","Hog2C","2021-08-11","2022-08-23","graminoids","native",0.33873,"1400","8.5"
"424","Hogsete","Hog2","C","Hog2C","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"425","Hogsete","Hog2","F","Hog2F","2021-08-11","2022-08-23","forbs","native",0.77884,"1400","8.5"
"426","Hogsete","Hog2","F","Hog2F","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"427","Hogsete","Hog2","F","Hog2F","2021-08-11","2022-08-23","graminoids","native",0.31167,"1400","8.5"
"428","Hogsete","Hog2","F","Hog2F","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"429","Hogsete","Hog2","FB","Hog2FB","2021-08-11","2022-08-23","forbs","native",0.27479,"1400","8.5"
"430","Hogsete","Hog2","FB","Hog2FB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"431","Hogsete","Hog2","FB","Hog2FB","2021-08-11","2022-08-23","graminoids","native",0.3161,"1400","8.5"
"432","Hogsete","Hog2","FB","Hog2FB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"433","Hogsete","Hog2","FGB","Hog2FGB","2021-08-11","2022-08-23","forbs","native",0.24038,"1400","8.5"
"434","Hogsete","Hog2","FGB","Hog2FGB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"435","Hogsete","Hog2","FGB","Hog2FGB","2021-08-11","2022-08-23","graminoids","native",0.30246,"1400","8.5"
"436","Hogsete","Hog2","FGB","Hog2FGB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"437","Hogsete","Hog2","G","Hog2G","2021-08-11","2022-08-23","forbs","native",NA,"1400","8.5"
"438","Hogsete","Hog2","G","Hog2G","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"439","Hogsete","Hog2","G","Hog2G","2021-08-11","2022-08-23","graminoids","native",0.28087,"1400","8.5"
"440","Hogsete","Hog2","G","Hog2G","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"441","Hogsete","Hog2","GB","Hog2GB","2021-08-11","2022-08-23","forbs","native",0.15803,"1400","8.5"
"442","Hogsete","Hog2","GB","Hog2GB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"443","Hogsete","Hog2","GB","Hog2GB","2021-08-11","2022-08-23","graminoids","native",0.14056,"1400","8.5"
"444","Hogsete","Hog2","GB","Hog2GB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"445","Hogsete","Hog2","GF","Hog2GF","2021-08-11","2022-08-23","forbs","native",0.11785,"1400","8.5"
"446","Hogsete","Hog2","GF","Hog2GF","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"447","Hogsete","Hog2","GF","Hog2GF","2021-08-11","2022-08-23","graminoids","native",0.22046,"1400","8.5"
"448","Hogsete","Hog2","GF","Hog2GF","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"449","Hogsete","Hog3","B","Hog3B","2021-08-11","2022-08-23","forbs","native",0.94467,"1400","8.5"
"450","Hogsete","Hog3","B","Hog3B","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"451","Hogsete","Hog3","B","Hog3B","2021-08-11","2022-08-23","graminoids","native",0.47583,"1400","8.5"
"452","Hogsete","Hog3","B","Hog3B","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"453","Hogsete","Hog3","C","Hog3C","2021-08-11","2022-08-23","forbs","native",0.50566,"1400","8.5"
"454","Hogsete","Hog3","C","Hog3C","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"455","Hogsete","Hog3","C","Hog3C","2021-08-11","2022-08-23","graminoids","native",0.49205,"1400","8.5"
"456","Hogsete","Hog3","C","Hog3C","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"457","Hogsete","Hog3","F","Hog3F","2021-08-11","2022-08-23","forbs","native",0.70109,"1400","8.5"
"458","Hogsete","Hog3","F","Hog3F","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"459","Hogsete","Hog3","F","Hog3F","2021-08-11","2022-08-23","graminoids","native",0.44991,"1400","8.5"
"460","Hogsete","Hog3","F","Hog3F","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"461","Hogsete","Hog3","FB","Hog3FB","2021-08-11","2022-08-23","forbs","native",0.2303,"1400","8.5"
"462","Hogsete","Hog3","FB","Hog3FB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"463","Hogsete","Hog3","FB","Hog3FB","2021-08-11","2022-08-23","graminoids","native",0.45563,"1400","8.5"
"464","Hogsete","Hog3","FB","Hog3FB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"465","Hogsete","Hog3","FGB","Hog3FGB","2021-08-11","2022-08-23","forbs","native",0.41867,"1400","8.5"
"466","Hogsete","Hog3","FGB","Hog3FGB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"467","Hogsete","Hog3","FGB","Hog3FGB","2021-08-11","2022-08-23","graminoids","native",0.32925,"1400","8.5"
"468","Hogsete","Hog3","FGB","Hog3FGB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"469","Hogsete","Hog3","G","Hog3G","2021-08-11","2022-08-23","forbs","native",0.41744,"1400","8.5"
"470","Hogsete","Hog3","G","Hog3G","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"471","Hogsete","Hog3","G","Hog3G","2021-08-11","2022-08-23","graminoids","native",NA,"1400","8.5"
"472","Hogsete","Hog3","G","Hog3G","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"473","Hogsete","Hog3","GB","Hog3GB","2021-08-11","2022-08-23","forbs","native",0.28218,"1400","8.5"
"474","Hogsete","Hog3","GB","Hog3GB","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"475","Hogsete","Hog3","GB","Hog3GB","2021-08-11","2022-08-23","graminoids","native",0.28461,"1400","8.5"
"476","Hogsete","Hog3","GB","Hog3GB","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"477","Hogsete","Hog3","GF","Hog3GF","2021-08-11","2022-08-23","forbs","native",0.41477,"1400","8.5"
"478","Hogsete","Hog3","GF","Hog3GF","2021-08-11","2022-08-23","forbs","added",NA,"1400","8.5"
"479","Hogsete","Hog3","GF","Hog3GF","2021-08-11","2022-08-23","graminoids","native",0.28637,"1400","8.5"
"480","Hogsete","Hog3","GF","Hog3GF","2021-08-11","2022-08-23","graminoids","added",NA,"1400","8.5"
"481","Lavisdalen","Lav1","B","Lav1B","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"482","Lavisdalen","Lav1","B","Lav1B","2021-08-12","2022-09-05","forbs","added",0.46075,"1400","6.5"
"483","Lavisdalen","Lav1","B","Lav1B","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"484","Lavisdalen","Lav1","B","Lav1B","2021-08-12","2022-09-05","graminoids","added",0.29584,"1400","6.5"
"485","Lavisdalen","Lav1","C","Lav1C","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"486","Lavisdalen","Lav1","C","Lav1C","2021-08-12","2022-09-05","forbs","added",0.42294,"1400","6.5"
"487","Lavisdalen","Lav1","C","Lav1C","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
"488","Lavisdalen","Lav1","C","Lav1C","2021-08-12","2022-09-05","graminoids","added",0.28181,"1400","6.5"
"489","Lavisdalen","Lav1","F","Lav1F","2021-08-12","2022-09-05","forbs","native",NA,"1400","6.5"
"490","Lavisdalen","Lav1","F","Lav1F","2021-08-12","2022-09-05","forbs","added",0.45922,"1400","6.5"
"491","Lavisdalen","Lav1","F","Lav1F","2021-08-12","2022-09-05","graminoids","native",NA,"1400","6.5"
